Longitude,Latitude,Pixel,Scan
221.115962,-89.6996735,6300,36300
220.924682,-89.6994921,6400,36300
220.733651,-89.6993073,6500,36300
220.542872,-89.6991192,6600,36300
220.35235,-89.6989277,6700,36300
220.162089,-89.698733,6800,36300
219.972091,-89.6985349,6900,36300
219.782361,-89.6983336,7000,36300
219.592902,-89.6981289,7100,36300
219.403718,-89.697921,7200,36300
219.214811,-89.6977098,7300,36300
219.026187,-89.6974953,7400,36300
218.837848,-89.6972775,7500,36300
218.649797,-89.6970565,7600,36300
218.462038,-89.6968323,7700,36300
218.274575,-89.6966048,7800,36300
218.08741,-89.6963741,7900,36300
217.900548,-89.6961402,8000,36300
217.71399,-89.695903,8100,36300
217.527741,-89.6956627,8200,36300
217.341803,-89.6954191,8300,36300
217.15618,-89.6951724,8400,36300
216.970875,-89.6949225,8500,36300
216.785891,-89.6946694,8600,36300
216.601231,-89.6944131,8700,36300
216.416897,-89.6941537,8800,36300
216.232893,-89.6938912,8900,36300
216.049222,-89.6936255,9000,36300
215.865887,-89.6933567,9100,36300
215.68289,-89.6930847,9200,36300
215.500234,-89.6928097,9300,36300
215.317922,-89.6925316,9400,36300
215.135957,-89.6922503,9500,36300
214.954341,-89.691966,9600,36300
214.773078,-89.6916787,9700,36300
214.592169,-89.6913882,9800,36300
214.411617,-89.6910947,9900,36300
214.231424,-89.6907982,10000,36300
214.051594,-89.6904986,10100,36300
213.872129,-89.690196,10200,36300
213.693031,-89.6898904,10300,36300
213.514302,-89.6895818,10400,36300
213.335945,-89.6892702,10500,36300
213.157962,-89.6889556,10600,36300
212.980355,-89.688638,10700,36300
212.803127,-89.6883175,10800,36300
212.62628,-89.687994,10900,36300
212.449815,-89.6876676,11000,36300
212.273736,-89.6873382,11100,36300
212.098043,-89.6870059,11200,36300
211.92274,-89.6866707,11300,36300
211.747828,-89.6863326,11400,36300
211.573308,-89.6859916,11500,36300
211.399184,-89.6856477,11600,36300
211.225456,-89.6853009,11700,36300
211.052127,-89.6849513,11800,36300
210.879198,-89.6845988,11900,36300
210.708395,-89.684247,11999,36300
233.486653,-89.7031239,0,36400
233.289035,-89.7031621,100,36400
233.091386,-89.7031967,200,36400
232.89371,-89.7032278,300,36400
232.696011,-89.7032554,400,36400
232.498295,-89.7032794,500,36400
232.300565,-89.7032999,600,36400
232.102828,-89.7033168,700,36400
231.905086,-89.7033302,800,36400
231.707346,-89.70334,900,36400
231.509611,-89.7033463,1000,36400
231.311888,-89.7033491,1100,36400
231.114179,-89.7033483,1200,36400
230.91649,-89.703344,1300,36400
230.718827,-89.7033361,1400,36400
230.521192,-89.7033247,1500,36400
230.323592,-89.7033098,1600,36400
230.12603,-89.7032913,1700,36400
229.928512,-89.7032693,1800,36400
229.731043,-89.7032438,1900,36400
229.533626,-89.7032148,2000,36400
229.336266,-89.7031822,2100,36400
229.138969,-89.7031461,2200,36400
228.941739,-89.7031065,2300,36400
228.744581,-89.7030633,2400,36400
228.547498,-89.7030167,2500,36400
228.350497,-89.7029665,2600,36400
228.15358,-89.7029128,2700,36400
227.956754,-89.7028556,2800,36400
227.760022,-89.7027949,2900,36400
227.56339,-89.7027307,3000,36400
227.366861,-89.702663,3100,36400
227.170441,-89.7025918,3200,36400
226.974133,-89.7025171,3300,36400
226.777943,-89.7024389,3400,36400
226.581875,-89.7023573,3500,36400
226.385933,-89.7022721,3600,36400
226.190122,-89.7021835,3700,36400
225.994446,-89.7020914,3800,36400
225.798909,-89.7019958,3900,36400
225.603517,-89.7018968,4000,36400
225.408273,-89.7017943,4100,36400
225.213182,-89.7016883,4200,36400
225.018249,-89.7015789,4300,36400
224.823476,-89.701466,4400,36400
224.62887,-89.7013497,4500,36400
224.434434,-89.70123,4600,36400
224.240172,-89.7011068,4700,36400
224.046089,-89.7009802,4800,36400
223.852188,-89.7008501,4900,36400
223.658475,-89.7007167,5000,36400
223.464952,-89.7005798,5100,36400
223.271625,-89.7004395,5200,36400
223.078498,-89.7002959,5300,36400
222.885574,-89.7001488,5400,36400
222.692857,-89.6999983,5500,36400
222.500352,-89.6998445,5600,36400
222.308062,-89.6996873,5700,36400
222.115993,-89.6995267,5800,36400
221.924146,-89.6993627,5900,36400
221.732527,-89.6991954,6000,36400
221.541139,-89.6990247,6100,36400
221.349987,-89.6988507,6200,36400
221.159073,-89.6986734,6300,36400
220.968402,-89.6984927,6400,36400
220.777978,-89.6983087,6500,36400
220.587804,-89.6981213,6600,36400
220.397884,-89.6979307,6700,36400
220.208221,-89.6977367,6800,36400
220.01882,-89.6975395,6900,36400
219.829683,-89.6973389,7000,36400
219.640815,-89.6971351,7100,36400
219.452219,-89.696928,7200,36400
219.263898,-89.6967177,7300,36400
219.075857,-89.696504,7400,36400
218.888097,-89.6962872,7500,36400
218.700624,-89.696067,7600,36400
218.513439,-89.6958437,7700,36400
218.326547,-89.6956171,7800,36400
218.139951,-89.6953873,7900,36400
217.953653,-89.6951543,8000,36400
217.767658,-89.694918,8100,36400
217.581968,-89.6946786,8200,36400
217.396587,-89.694436,8300,36400
217.211517,-89.6941902,8400,36400
217.026762,-89.6939413,8500,36400
216.842325,-89.6936891,8600,36400
216.658209,-89.6934339,8700,36400
216.474416,-89.6931754,8800,36400
216.29095,-89.6929139,8900,36400
216.107813,-89.6926492,9000,36400
215.925009,-89.6923814,9100,36400
215.742541,-89.6921105,9200,36400
215.56041,-89.6918365,9300,36400
215.37862,-89.6915594,9400,36400
215.197173,-89.6912792,9500,36400
215.016072,-89.6909959,9600,36400
214.835321,-89.6907096,9700,36400
214.65492,-89.6904202,9800,36400
214.474873,-89.6901278,9900,36400
214.295183,-89.6898323,10000,36400
214.115852,-89.6895339,10100,36400
213.936882,-89.6892324,10200,36400
213.758275,-89.6889279,10300,36400
213.580035,-89.6886203,10400,36400
213.402163,-89.6883099,10500,36400
213.224662,-89.6879964,10600,36400
213.047534,-89.6876799,10700,36400
212.87078,-89.6873605,10800,36400
212.694405,-89.6870382,10900,36400
212.518408,-89.6867129,11000,36400
212.342793,-89.6863847,11100,36400
212.167562,-89.6860536,11200,36400
211.992716,-89.6857195,11300,36400
211.818258,-89.6853826,11400,36400
211.64419,-89.6850428,11500,36400
211.470513,-89.6847,11600,36400
211.297229,-89.6843545,11700,36400
211.12434,-89.684006,11800,36400
210.951848,-89.6836548,11900,36400
210.781474,-89.6833042,11999,36400
233.487976,-89.7020985,0,36500
233.29104,-89.7021367,100,36500
233.094073,-89.7021714,200,36500
232.897079,-89.7022026,300,36500
232.700062,-89.7022302,400,36500
232.503028,-89.7022543,500,36500
232.30598,-89.7022748,600,36500
232.108924,-89.7022918,700,36500
231.911865,-89.7023053,800,36500
231.714807,-89.7023153,900,36500
231.517754,-89.7023217,1000,36500
231.320712,-89.7023246,1100,36500
231.123685,-89.702324,1200,36500
230.926677,-89.7023199,1300,36500
230.729694,-89.7023122,1400,36500
230.53274,-89.702301,1500,36500
230.335819,-89.7022863,1600,36500
230.138937,-89.7022681,1700,36500
229.942098,-89.7022463,1800,36500
229.745306,-89.7022211,1900,36500
229.548567,-89.7021923,2000,36500
229.351884,-89.70216,2100,36500
229.155263,-89.7021242,2200,36500
228.958708,-89.7020848,2300,36500
228.762224,-89.702042,2400,36500
228.565815,-89.7019957,2500,36500
228.369486,-89.7019458,2600,36500
228.173242,-89.7018925,2700,36500
227.977086,-89.7018356,2800,36500
227.781024,-89.7017753,2900,36500
227.58506,-89.7017115,3000,36500
227.389199,-89.7016442,3100,36500
227.193445,-89.7015734,3200,36500
226.997802,-89.7014991,3300,36500
226.802275,-89.7014213,3400,36500
226.606869,-89.7013401,3500,36500
226.411588,-89.7012554,3600,36500
226.216436,-89.7011672,3700,36500
226.021418,-89.7010756,3800,36500
225.826538,-89.7009805,3900,36500
225.631801,-89.700882,4000,36500
225.437211,-89.70078,4100,36500
225.242771,-89.7006745,4200,36500
225.048488,-89.7005656,4300,36500
224.854364,-89.7004533,4400,36500
224.660404,-89.7003376,4500,36500
224.466612,-89.7002184,4600,36500
224.272993,-89.7000958,4700,36500
224.079551,-89.6999697,4800,36500
223.88629,-89.6998403,4900,36500
223.693213,-89.6997075,5000,36500
223.500326,-89.6995712,5100,36500
223.307632,-89.6994316,5200,36500
223.115135,-89.6992885,5300,36500
222.92284,-89.6991421,5400,36500
222.73075,-89.6989923,5500,36500
222.53887,-89.6988392,5600,36500
222.347202,-89.6986826,5700,36500
222.155752,-89.6985227,5800,36500
221.964524,-89.6983595,5900,36500
221.77352,-89.6981929,6000,36500
221.582745,-89.6980229,6100,36500
221.392203,-89.6978496,6200,36500
221.201898,-89.697673,6300,36500
221.011833,-89.6974931,6400,36500
220.822012,-89.6973098,6500,36500
220.632438,-89.6971233,6600,36500
220.443116,-89.6969334,6700,36500
220.254049,-89.6967403,6800,36500
220.065241,-89.6965438,6900,36500
219.876695,-89.6963441,7000,36500
219.688414,-89.6961411,7100,36500
219.500403,-89.6959349,7200,36500
219.312664,-89.6957253,7300,36500
219.125202,-89.6955126,7400,36500
218.938019,-89.6952966,7500,36500
218.751119,-89.6950773,7600,36500
218.564506,-89.6948548,7700,36500
218.378181,-89.6946291,7800,36500
218.19215,-89.6944002,7900,36500
218.006415,-89.6941681,8000,36500
217.820979,-89.6939328,8100,36500
217.635846,-89.6936943,8200,36500
217.451018,-89.6934526,8300,36500
217.266498,-89.6932078,8400,36500
217.082291,-89.6929598,8500,36500
216.898398,-89.6927086,8600,36500
216.714823,-89.6924543,8700,36500
216.531568,-89.6921969,8800,36500
216.348637,-89.6919363,8900,36500
216.166032,-89.6916726,9000,36500
215.983757,-89.6914058,9100,36500
215.801814,-89.6911359,9200,36500
215.620205,-89.6908629,9300,36500
215.438934,-89.6905868,9400,36500
215.258004,-89.6903077,9500,36500
215.077416,-89.6900255,9600,36500
214.897173,-89.6897402,9700,36500
214.717279,-89.6894519,9800,36500
214.537735,-89.6891605,9900,36500
214.358545,-89.6888661,10000,36500
214.17971,-89.6885687,10100,36500
214.001233,-89.6882683,10200,36500
213.823116,-89.6879649,10300,36500
213.645362,-89.6876585,10400,36500
213.467973,-89.6873491,10500,36500
213.290952,-89.6870368,10600,36500
213.1143,-89.6867214,10700,36500
212.93802,-89.6864032,10800,36500
212.762113,-89.686082,10900,36500
212.586583,-89.6857578,11000,36500
212.411431,-89.6854308,11100,36500
212.236659,-89.6851008,11200,36500
212.062269,-89.6847679,11300,36500
211.888264,-89.6844321,11400,36500
211.714644,-89.6840935,11500,36500
211.541413,-89.6837519,11600,36500
211.368571,-89.6834076,11700,36500
211.196121,-89.6830603,11800,36500
211.024065,-89.6827102,11900,36500
210.854118,-89.6823609,11999,36500
233.489291,-89.7010731,0,36600
233.293032,-89.7011114,100,36600
233.096741,-89.7011461,200,36600
232.900424,-89.7011773,300,36600
232.704085,-89.701205,400,36600
232.507728,-89.7012291,500,36600
232.311358,-89.7012498,600,36600
232.114979,-89.7012669,700,36600
231.918597,-89.7012805,800,36600
231.722216,-89.7012906,900,36600
231.525841,-89.7012972,1000,36600
231.329475,-89.7013002,1100,36600
231.133125,-89.7012998,1200,36600
230.936794,-89.7012958,1300,36600
230.740486,-89.7012883,1400,36600
230.544208,-89.7012773,1500,36600
230.347962,-89.7012628,1600,36600
230.151755,-89.7012448,1700,36600
229.95559,-89.7012233,1800,36600
229.759472,-89.7011983,1900,36600
229.563405,-89.7011697,2000,36600
229.367395,-89.7011377,2100,36600
229.171446,-89.7011022,2200,36600
228.975561,-89.7010632,2300,36600
228.779747,-89.7010206,2400,36600
228.584007,-89.7009746,2500,36600
228.388347,-89.7009251,2600,36600
228.192769,-89.7008721,2700,36600
227.99728,-89.7008156,2800,36600
227.801883,-89.7007557,2900,36600
227.606583,-89.7006922,3000,36600
227.411384,-89.7006253,3100,36600
227.216292,-89.7005549,3200,36600
227.02131,-89.700481,3300,36600
226.826442,-89.7004037,3400,36600
226.631694,-89.7003229,3500,36600
226.437069,-89.7002386,3600,36600
226.242573,-89.7001509,3700,36600
226.048208,-89.7000598,3800,36600
225.853981,-89.6999652,3900,36600
225.659894,-89.6998671,4000,36600
225.465953,-89.6997656,4100,36600
225.272161,-89.6996607,4200,36600
225.078523,-89.6995523,4300,36600
224.885043,-89.6994405,4400,36600
224.691726,-89.6993253,4500,36600
224.498575,-89.6992067,4600,36600
224.305594,-89.6990847,4700,36600
224.112789,-89.6989592,4800,36600
223.920162,-89.6988304,4900,36600
223.727719,-89.6986981,5000,36600
223.535463,-89.6985625,5100,36600
223.343398,-89.6984235,5200,36600
223.151528,-89.6982811,5300,36600
222.959858,-89.6981353,5400,36600
222.768391,-89.6979862,5500,36600
222.577131,-89.6978337,5600,36600
222.386082,-89.6976778,5700,36600
222.195248,-89.6975186,5800,36600
222.004634,-89.6973561,5900,36600
221.814242,-89.6971902,6000,36600
221.624076,-89.6970209,6100,36600
221.434141,-89.6968484,6200,36600
221.24444,-89.6966725,6300,36600
221.054977,-89.6964933,6400,36600
220.865756,-89.6963109,6500,36600
220.676779,-89.6961251,6600,36600
220.488052,-89.695936,6700,36600
220.299577,-89.6957436,6800,36600
220.111358,-89.695548,6900,36600
219.923399,-89.6953491,7000,36600
219.735702,-89.6951469,7100,36600
219.548273,-89.6949415,7200,36600
219.361113,-89.6947328,7300,36600
219.174227,-89.6945209,7400,36600
218.987617,-89.6943057,7500,36600
218.801288,-89.6940873,7600,36600
218.615242,-89.6938657,7700,36600
218.429483,-89.6936409,7800,36600
218.244014,-89.6934129,7900,36600
218.058838,-89.6931817,8000,36600
217.873958,-89.6929473,8100,36600
217.689378,-89.6927097,8200,36600
217.5051,-89.692469,8300,36600
217.321128,-89.6922251,8400,36600
217.137465,-89.691978,8500,36600
216.954114,-89.6917278,8600,36600
216.771077,-89.6914745,8700,36600
216.588358,-89.691218,8800,36600
216.405959,-89.6909584,8900,36600
216.223884,-89.6906957,9000,36600
216.042134,-89.6904299,9100,36600
215.860714,-89.690161,9200,36600
215.679625,-89.689889,9300,36600
215.498871,-89.689614,9400,36600
215.318454,-89.6893358,9500,36600
215.138376,-89.6890547,9600,36600
214.958641,-89.6887704,9700,36600
214.77925,-89.6884832,9800,36600
214.600207,-89.6881929,9900,36600
214.421514,-89.6878996,10000,36600
214.243173,-89.6876032,10100,36600
214.065187,-89.6873039,10200,36600
213.887558,-89.6870016,10300,36600
213.710288,-89.6866963,10400,36600
213.53338,-89.686388,10500,36600
213.356836,-89.6860767,10600,36600
213.180659,-89.6857625,10700,36600
213.004849,-89.6854454,10800,36600
212.829411,-89.6851253,10900,36600
212.654344,-89.6848023,11000,36600
212.479653,-89.6844764,11100,36600
212.305339,-89.6841475,11200,36600
212.131403,-89.6838158,11300,36600
211.957848,-89.6834812,11400,36600
211.784676,-89.6831437,11500,36600
211.611889,-89.6828034,11600,36600
211.439488,-89.6824601,11700,36600
211.267475,-89.6821141,11800,36600
211.095853,-89.6817652,11900,36600
210.926332,-89.681417,11999,36600
233.490601,-89.7000472,0,36700
233.295015,-89.7000855,100,36700
233.099397,-89.7001202,200,36700
232.903753,-89.7001515,300,36700
232.708086,-89.7001792,400,36700
232.512402,-89.7002035,500,36700
232.316706,-89.7002242,600,36700
232.121,-89.7002414,700,36700
231.925292,-89.7002552,800,36700
231.729583,-89.7002654,900,36700
231.533881,-89.7002721,1000,36700
231.338188,-89.7002753,1100,36700
231.14251,-89.700275,1200,36700
230.94685,-89.7002712,1300,36700
230.751215,-89.7002639,1400,36700
230.555608,-89.7002531,1500,36700
230.360033,-89.7002388,1600,36700
230.164496,-89.700221,1700,36700
229.969001,-89.7001998,1800,36700
229.773552,-89.700175,1900,36700
229.578154,-89.7001467,2000,36700
229.382812,-89.7001149,2100,36700
229.18753,-89.7000797,2200,36700
228.992312,-89.700041,2300,36700
228.797164,-89.6999987,2400,36700
228.602089,-89.699953,2500,36700
228.407092,-89.6999039,2600,36700
228.212178,-89.6998512,2700,36700
228.01735,-89.6997951,2800,36700
227.822614,-89.6997355,2900,36700
227.627974,-89.6996724,3000,36700
227.433435,-89.6996059,3100,36700
227.239,-89.6995359,3200,36700
227.044674,-89.6994624,3300,36700
226.850462,-89.6993855,3400,36700
226.656367,-89.6993051,3500,36700
226.462395,-89.6992213,3600,36700
226.26855,-89.6991341,3700,36700
226.074835,-89.6990434,3800,36700
225.881255,-89.6989492,3900,36700
225.687815,-89.6988517,4000,36700
225.494519,-89.6987507,4100,36700
225.301371,-89.6986463,4200,36700
225.108375,-89.6985384,4300,36700
224.915535,-89.6984272,4400,36700
224.722856,-89.6983125,4500,36700
224.530342,-89.6981944,4600,36700
224.337997,-89.698073,4700,36700
224.145824,-89.6979481,4800,36700
223.953829,-89.6978199,4900,36700
223.762015,-89.6976882,5000,36700
223.570387,-89.6975532,5100,36700
223.378947,-89.6974148,5200,36700
223.187701,-89.697273,5300,36700
222.996652,-89.6971279,5400,36700
222.805804,-89.6969794,5500,36700
222.615161,-89.6968276,5600,36700
222.424727,-89.6966724,5700,36700
222.234506,-89.6965139,5800,36700
222.044502,-89.696352,5900,36700
221.854718,-89.6961868,6000,36700
221.665159,-89.6960183,6100,36700
221.475827,-89.6958465,6200,36700
221.286727,-89.6956714,6300,36700
221.097863,-89.6954929,6400,36700
220.909238,-89.6953112,6500,36700
220.720855,-89.6951262,6600,36700
220.532719,-89.6949379,6700,36700
220.344833,-89.6947463,6800,36700
220.157201,-89.6945515,6900,36700
219.969825,-89.6943534,7000,36700
219.78271,-89.694152,7100,36700
219.595859,-89.6939474,7200,36700
219.409275,-89.6937395,7300,36700
219.222962,-89.6935285,7400,36700
219.036923,-89.6933142,7500,36700
218.851161,-89.6930966,7600,36700
218.66568,-89.6928759,7700,36700
218.480483,-89.692652,7800,36700
218.295573,-89.6924249,7900,36700
218.110953,-89.6921945,8000,36700
217.926627,-89.6919611,8100,36700
217.742598,-89.6917244,8200,36700
217.558868,-89.6914846,8300,36700
217.375441,-89.6912416,8400,36700
217.19232,-89.6909955,8500,36700
217.009507,-89.6907462,8600,36700
216.827006,-89.6904939,8700,36700
216.64482,-89.6902383,8800,36700
216.462951,-89.6899797,8900,36700
216.281402,-89.689718,9000,36700
216.100176,-89.6894532,9100,36700
215.919277,-89.6891853,9200,36700
215.738705,-89.6889143,9300,36700
215.558465,-89.6886403,9400,36700
215.378559,-89.6883632,9500,36700
215.19899,-89.688083,9600,36700
215.019759,-89.6877998,9700,36700
214.840871,-89.6875136,9800,36700
214.662326,-89.6872244,9900,36700
214.484128,-89.6869321,10000,36700
214.306279,-89.6866369,10100,36700
214.128782,-89.6863386,10200,36700
213.951638,-89.6860374,10300,36700
213.774851,-89.6857331,10400,36700
213.598422,-89.685426,10500,36700
213.422354,-89.6851158,10600,36700
213.246649,-89.6848027,10700,36700
213.071309,-89.6844867,10800,36700
212.896336,-89.6841677,10900,36700
212.721732,-89.6838458,11000,36700
212.5475,-89.6835211,11100,36700
212.373642,-89.6831934,11200,36700
212.200159,-89.6828628,11300,36700
212.027053,-89.6825293,11400,36700
211.854327,-89.682193,11500,36700
211.681982,-89.6818538,11600,36700
211.51002,-89.6815118,11700,36700
211.338443,-89.6811669,11800,36700
211.167253,-89.6808192,11900,36700
210.998157,-89.6804722,11999,36700
233.491905,-89.6990211,0,36800
233.296987,-89.6990594,100,36800
233.102037,-89.6990942,200,36800
232.907061,-89.6991255,300,36800
232.712063,-89.6991533,400,36800
232.517048,-89.6991776,500,36800
232.32202,-89.6991985,600,36800
232.126983,-89.6992158,700,36800
231.931943,-89.6992296,800,36800
231.736903,-89.69924,900,36800
231.541869,-89.6992468,1000,36800
231.346844,-89.6992502,1100,36800
231.151834,-89.69925,1200,36800
230.956842,-89.6992464,1300,36800
230.761874,-89.6992393,1400,36800
230.566934,-89.6992287,1500,36800
230.372026,-89.6992146,1600,36800
230.177155,-89.6991971,1700,36800
229.982325,-89.699176,1800,36800
229.787541,-89.6991515,1900,36800
229.592808,-89.6991235,2000,36800
229.398129,-89.699092,2100,36800
229.20351,-89.699057,2200,36800
229.008954,-89.6990185,2300,36800
228.814467,-89.6989766,2400,36800
228.620053,-89.6989312,2500,36800
228.425715,-89.6988824,2600,36800
228.23146,-89.6988301,2700,36800
228.03729,-89.6987743,2800,36800
227.843211,-89.698715,2900,36800
227.649226,-89.6986523,3000,36800
227.455341,-89.6985862,3100,36800
227.26156,-89.6985166,3200,36800
227.067886,-89.6984435,3300,36800
226.874325,-89.6983671,3400,36800
226.68088,-89.6982871,3500,36800
226.487556,-89.6982038,3600,36800
226.294358,-89.698117,3700,36800
226.101288,-89.6980267,3800,36800
225.908353,-89.6979331,3900,36800
225.715556,-89.697836,4000,36800
225.522901,-89.6977355,4100,36800
225.330392,-89.6976316,4200,36800
225.138034,-89.6975243,4300,36800
224.94583,-89.6974135,4400,36800
224.753786,-89.6972994,4500,36800
224.561905,-89.6971819,4600,36800
224.37019,-89.697061,4700,36800
224.178647,-89.6969367,4800,36800
223.987279,-89.6968091,4900,36800
223.796091,-89.696678,5000,36800
223.605086,-89.6965436,5100,36800
223.414268,-89.6964058,5200,36800
223.223641,-89.6962647,5300,36800
223.03321,-89.6961202,5400,36800
222.842977,-89.6959724,5500,36800
222.652948,-89.6958212,5600,36800
222.463125,-89.6956667,5700,36800
222.273513,-89.6955088,5800,36800
222.084116,-89.6953477,5900,36800
221.894937,-89.6951832,6000,36800
221.70598,-89.6950154,6100,36800
221.517248,-89.6948443,6200,36800
221.328746,-89.6946699,6300,36800
221.140477,-89.6944922,6400,36800
220.952445,-89.6943112,6500,36800
220.764653,-89.694127,6600,36800
220.577105,-89.6939394,6700,36800
220.389804,-89.6937486,6800,36800
220.202755,-89.6935546,6900,36800
220.01596,-89.6933573,7000,36800
219.829422,-89.6931567,7100,36800
219.643147,-89.6929529,7200,36800
219.457135,-89.6927459,7300,36800
219.271392,-89.6925357,7400,36800
219.08592,-89.6923222,7500,36800
218.900723,-89.6921056,7600,36800
218.715804,-89.6918857,7700,36800
218.531166,-89.6916626,7800,36800
218.346812,-89.6914364,7900,36800
218.162746,-89.691207,8000,36800
217.978971,-89.6909744,8100,36800
217.795489,-89.6907386,8200,36800
217.612304,-89.6904997,8300,36800
217.429419,-89.6902577,8400,36800
217.246837,-89.6900125,8500,36800
217.064561,-89.6897642,8600,36800
216.882593,-89.6895128,8700,36800
216.700937,-89.6892582,8800,36800
216.519595,-89.6890006,8900,36800
216.33857,-89.6887398,9000,36800
216.157866,-89.688476,9100,36800
215.977484,-89.6882091,9200,36800
215.797428,-89.6879391,9300,36800
215.6177,-89.6876661,9400,36800
215.438303,-89.68739,9500,36800
215.259239,-89.6871109,9600,36800
215.080511,-89.6868287,9700,36800
214.902122,-89.6865436,9800,36800
214.724074,-89.6862554,9900,36800
214.546369,-89.6859642,10000,36800
214.36901,-89.68567,10100,36800
214.191999,-89.6853728,10200,36800
214.015339,-89.6850726,10300,36800
213.839032,-89.6847695,10400,36800
213.66308,-89.6844634,10500,36800
213.487486,-89.6841543,10600,36800
213.312251,-89.6838423,10700,36800
213.137378,-89.6835274,10800,36800
212.962869,-89.6832096,10900,36800
212.788726,-89.6828888,11000,36800
212.614952,-89.6825652,11100,36800
212.441547,-89.6822386,11200,36800
212.268515,-89.6819092,11300,36800
212.095857,-89.6815769,11400,36800
211.923575,-89.6812417,11500,36800
211.751671,-89.6809037,11600,36800
211.580147,-89.6805628,11700,36800
211.409004,-89.6802191,11800,36800
211.238245,-89.6798726,11900,36800
211.069572,-89.6795267,11999,36800
233.493286,-89.6979932,0,36900
233.299032,-89.6980316,100,36900
233.104747,-89.6980664,200,36900
232.910436,-89.6980978,300,36900
232.716103,-89.6981256,400,36900
232.521753,-89.69815,500,36900
232.32739,-89.6981709,600,36900
232.133019,-89.6981884,700,36900
231.938644,-89.6982023,800,36900
231.744269,-89.6982128,900,36900
231.5499,-89.6982198,1000,36900
231.35554,-89.6982233,1100,36900
231.161194,-89.6982233,1200,36900
230.966867,-89.6982199,1300,36900
230.772562,-89.6982129,1400,36900
230.578285,-89.6982025,1500,36900
230.38404,-89.6981887,1600,36900
230.189832,-89.6981713,1700,36900
229.995664,-89.6981505,1800,36900
229.801542,-89.6981262,1900,36900
229.607469,-89.6980985,2000,36900
229.413451,-89.6980672,2100,36900
229.219491,-89.6980325,2200,36900
229.025594,-89.6979944,2300,36900
228.831765,-89.6979528,2400,36900
228.638008,-89.6979077,2500,36900
228.444327,-89.6978592,2600,36900
228.250726,-89.6978072,2700,36900
228.057211,-89.6977517,2800,36900
227.863785,-89.6976929,2900,36900
227.670453,-89.6976305,3000,36900
227.477219,-89.6975648,3100,36900
227.284088,-89.6974956,3200,36900
227.091063,-89.6974229,3300,36900
226.89815,-89.6973469,3400,36900
226.705351,-89.6972674,3500,36900
226.512673,-89.6971844,3600,36900
226.320118,-89.6970981,3700,36900
226.127691,-89.6970083,3800,36900
225.935397,-89.6969151,3900,36900
225.743239,-89.6968185,4000,36900
225.551221,-89.6967185,4100,36900
225.359349,-89.6966151,4200,36900
225.167626,-89.6965083,4300,36900
224.976056,-89.6963981,4400,36900
224.784643,-89.6962846,4500,36900
224.593391,-89.6961676,4600,36900
224.402305,-89.6960473,4700,36900
224.211388,-89.6959236,4800,36900
224.020644,-89.6957965,4900,36900
223.830078,-89.695666,5000,36900
223.639694,-89.6955322,5100,36900
223.449494,-89.6953951,5200,36900
223.259485,-89.6952546,5300,36900
223.069668,-89.6951107,5400,36900
222.880048,-89.6949635,5500,36900
222.690629,-89.694813,5600,36900
222.501415,-89.6946592,5700,36900
222.312409,-89.694502,5800,36900
222.123616,-89.6943415,5900,36900
221.935039,-89.6941777,6000,36900
221.746681,-89.6940106,6100,36900
221.558547,-89.6938403,6200,36900
221.37064,-89.6936666,6300,36900
221.182964,-89.6934896,6400,36900
220.995522,-89.6933094,6500,36900
220.808318,-89.6931259,6600,36900
220.621356,-89.6929391,6700,36900
220.434638,-89.6927491,6800,36900
220.248169,-89.6925559,6900,36900
220.061952,-89.6923594,7000,36900
219.87599,-89.6921596,7100,36900
219.690287,-89.6919566,7200,36900
219.504846,-89.6917505,7300,36900
219.31967,-89.691541,7400,36900
219.134764,-89.6913284,7500,36900
218.950129,-89.6911126,7600,36900
218.765769,-89.6908936,7700,36900
218.581688,-89.6906714,7800,36900
218.397888,-89.6904461,7900,36900
218.214374,-89.6902176,8000,36900
218.031147,-89.6899859,8100,36900
217.848211,-89.689751,8200,36900
217.665569,-89.689513,8300,36900
217.483223,-89.6892719,8400,36900
217.301178,-89.6890277,8500,36900
217.119436,-89.6887803,8600,36900
216.937999,-89.6885298,8700,36900
216.756871,-89.6882762,8800,36900
216.576055,-89.6880196,8900,36900
216.395553,-89.6877598,9000,36900
216.215368,-89.6874969,9100,36900
216.035502,-89.687231,9200,36900
215.855959,-89.6869621,9300,36900
215.676741,-89.68669,9400,36900
215.497851,-89.686415,9500,36900
215.319291,-89.6861369,9600,36900
215.141064,-89.6858557,9700,36900
214.963173,-89.6855716,9800,36900
214.785619,-89.6852844,9900,36900
214.608406,-89.6849943,10000,36900
214.431535,-89.6847011,10100,36900
214.25501,-89.684405,10200,36900
214.078832,-89.6841059,10300,36900
213.903003,-89.6838039,10400,36900
213.727527,-89.6834989,10500,36900
213.552405,-89.6831909,10600,36900
213.377639,-89.68288,10700,36900
213.203233,-89.6825662,10800,36900
213.029186,-89.6822495,10900,36900
212.855503,-89.6819298,11000,36900
212.682185,-89.6816073,11100,36900
212.509233,-89.6812819,11200,36900
212.33665,-89.6809536,11300,36900
212.164439,-89.6806224,11400,36900
211.9926,-89.6802884,11500,36900
211.821135,-89.6799516,11600,36900
211.650047,-89.6796119,11700,36900
211.479338,-89.6792693,11800,36900
211.309008,-89.678924,11900,36900
211.140758,-89.6785793,11999,36900
